	HC02A	HC04A	HC06A	RSA03A	RSA04A	RSA-1A
ATP6V0E2-AS1	3.62085856221639	3.62992090338304	4.098782192591	4.22831109644946	3.77640397382505	3.45312181284737
ATP6V1A	11.5502371904277	10.7202162439366	9.83153229583281	10.8482414424001	9.90785582847415	11.0601217649165
ATP6V1B1	1.52793113248798	2.42676444430612	1.94379380210906	1.51990756854094	0.0	2.93256456353744
ATP6V1B2	11.0531754273339	10.6178513540835	11.0305046764467	11.2500507400488	11.3245551756912	11.3605357505369
ATP6V1C1	9.79173014962848	9.36283076341402	9.70272636370755	9.62762219260142	10.1861673517808	10.0244975251926
ATP6V1C2	6.70880254941223	6.84295887489855	6.73260726941831	7.19655479102526	5.84763163440447	6.18736238354667
ATP6V1D	9.79479299686777	9.73447587896618	9.92604477903957	9.95394766489258	10.4218048968756	10.3641135252569
ATP6V1E1	10.4701497878742	10.4135801484857	10.6559256162638	10.7247070352786	11.377489636643	11.2077170332121
ATP6V1E1P1	2.25321483283842	2.64437186658867	3.73743724184233	3.08251645664785	3.35592339260063	2.93256456353744
ATP6V1E1P3	0.957439223542008	2.42676444430612	0.962773549420808	0.951485877153058	1.10755695246591	2.11013994903199
ATP6V1E2	5.86921658221968	5.45592711171851	6.11544610477918	5.51807689766056	5.75811672168474	5.75695142141268
ATP6V1F	9.8952399665201	10.0163767745923	10.5319409872635	10.2611107247804	10.5879645511122	10.473628395493
ATP6V1FNB	5.37503879910106	5.23900236104298	5.28400072938891	5.92522224880695	5.05894525221346	5.1407416285834
ATP6V1G1	10.9470500897571	10.7637221288452	11.0213115469909	11.0059285624458	11.3824906081668	11.5042087369446
ATP6V1G1P2	0.0	1.45982229981518	0.0	0.0	0.0	1.07435283090471
ATP6V1G1P4	0.0	1.85842555506275	0.0	0.951485877153058	0.0	0.0
ATP6V1G2	4.6717667058193	4.46001760073768	3.83660548602917	4.42928081485425	5.24617024845781	4.13640950098339
ATP6V1H	9.50241488833361	9.37809464549862	9.2533563967393	9.44251716271779	10.1572797268392	10.10926350326
ATP7A	7.40593236704663	7.27673432566876	7.04405916121995	7.2238499403646	7.16028439147216	7.4661260837223
ATP7B	7.16209788915662	6.16802348675723	7.56157477416866	7.00006108336918	8.13166498920051	7.42029455333055
ATP8A1	8.19927222665147	7.31689156083797	6.54006092414928	7.36129543618551	5.20159222937204	7.28363303824533
ATP8A2	8.24477802316748	8.60284720212964	8.07965085378882	9.16354465003264	8.79960449924757	10.635815755792
ATP8A2P2	0.957439223542008	1.45982229981518	0.0	0.951485877153058	1.72666074592923	0.0
ATP8A2P3	0.957439223542008	0.0	0.962773549420808	0.0	1.10755695246591	0.0
ATP8B1	7.43763047487315	7.03815616229138	6.70662462723724	7.53842136772838	6.66488082810173	7.68347743710904
ATP8B2	9.87945793817647	9.94770223334471	9.89186465494885	9.49200297288424	7.48252472066013	9.1919237935126
ATP8B3	5.34191893819149	6.23661992933774	6.51033003554388	6.20635689899236	5.28941203103481	5.89739034891674
ATP8B4	8.37736123464957	8.60609182239806	8.16322219018619	8.44845103186029	6.79059511895311	8.19438846327308
ATP8B5P	2.51331392522965	1.45982229981518	2.52237382456651	1.51990756854094	2.15847061327983	0.0
ATP9A	8.50253053148887	8.08475562905874	7.23793098527801	8.3403696770718	6.59766181676355	8.9713052630689
ATP9B	8.2581545004905	8.76838312076408	8.42063057264543	8.38134984243178	8.47848558939676	8.5540457645337
ATPAF1	8.86796044780141	9.15035991903347	8.88471846746744	8.96217066275865	9.11112661511732	9.25071880814159
ATPAF2	7.16209788915662	7.60978947480936	7.40072948558606	7.61601538028524	7.87203148560287	7.69121705567742
ATPSCKMT	7.75946179904708	7.39400068695886	7.35127598225298	7.14036462833676	7.97494548737048	7.89930922885852
ATR	8.28454103321808	8.28427907805122	8.18220194193307	8.28960565492022	8.34651396195814	8.26868736711882
ATRAID	10.5356929262498	10.9231050543095	10.6250472889472	10.4645472101022	11.1507977489527	11.1506182105083
ATRIP	7.74686515784096	8.34379770560697	7.89065506546404	8.15900511033556	8.45493977635277	7.99621227410255
ATRN	10.4844475877741	9.95662634024158	10.5226634939546	10.3202647719814	10.5215133510137	10.2560716717151
ATRNL1	4.72411659077084	4.67301515323746	1.53511066935104	5.15189716578436	4.44536122826969	5.63384381042738
ATRX	10.3648593221394	10.1468637843765	9.88753463400916	10.4881896282127	10.7271530823361	10.3396998833376
ATXN1	10.1218942364456	10.1368034390201	10.008111733911	9.73744554647186	10.4218048968756	9.92626366617622
ATXN1-AS1	3.09337092619119	3.52412246562331	3.83660548602917	3.36997364725383	2.15847061327983	3.29956967394287
ATXN10	10.0390777963923	9.98431946656095	10.0279192416897	9.93066840604863	9.90264356050526	10.0275576353621
ATXN1L	9.97165986282113	9.54798962332537	9.39227596256686	9.28081518063743	8.78457104181369	9.61857242137082
ATXN2	10.4891822050475	10.2541654399472	10.6023279511877	10.2289155632642	10.5078477615573	10.2002135110318
ATXN2-AS	2.25321483283842	1.45982229981518	1.53511066935104	1.92660299877737	1.10755695246591	2.4391201604074
ATXN2L	11.2377998797312	11.1688939822445	11.3607799734152	11.1480660539489	11.0003298500312	10.8393353845281
ATXN3	8.57558257254494	8.45233839520359	8.50596380645757	8.54178439429264	8.15523261285241	8.35404783913346
ATXN7	9.06348849993323	8.55328134310142	8.73530513971519	8.68614992004101	8.77699515656763	9.03655392082821
ATXN7L1	7.69534905678534	7.42372621410901	7.14424922917409	7.63647263253623	6.82038363253945	7.71418986270041
ATXN7L2	6.79698216368467	7.02851517357508	6.5977454477766	6.7969595085774	6.7133164097653	6.78753625216716
ATXN7L3	10.3346624115626	10.16127265109	10.5235939326154	10.2142466870401	9.91650131168604	9.78332353289203
ATXN7L3B	9.76073863800546	9.73891657297748	10.1960867146441	9.80527190332228	9.34173073382507	9.38084609405541
AUH	7.80877649972723	7.28485569245177	7.39260406209971	7.24176396816278	7.96164044540336	7.93233874758556
AUNIP	3.24439091492229	4.06666642830611	3.73743724184233	3.49473524316921	3.77640397382505	4.22438268000409
AUP1	11.0910425902797	11.2105238489172	11.4579168903947	11.2866447807768	11.4929733113191	10.8583651036175
AURKA	5.79773628328539	6.48240644459635	6.99122806057969	6.65711664183645	5.48808335884669	5.75695142141268
AURKAIP1	9.3545819002856	9.75946097477132	9.99743547130288	9.76867153760474	9.92509529450932	9.6879075998555
AURKAP1	0.0	0.907177105483059	0.962773549420808	0.951485877153058	1.72666074592923	1.07435283090471
AURKB	6.10462858804956	6.91798088198675	6.99122806057969	7.00006108336918	5.05894525221346	5.49924284936875
AURKC	5.23773737749723	5.42686436146167	4.17655890948193	4.8587718420153	5.6294087040701	5.75695142141268
AUTS2	8.87665906343726	9.26769214960052	8.46392801409795	8.62603878484773	7.22852795418113	9.02128407270084
AVEN	8.28454103321808	8.13503801613146	8.56861082159031	7.91290662762045	8.42131638301582	7.81680946809051
AVIL	8.32323744191619	8.50543117809962	7.91921814474288	8.19622951156261	6.69735121707867	8.17243792620458
AVL9	9.24687801525032	8.54316049641575	9.29318465129367	9.03332248428793	9.16436143774941	9.02435099929488
AVP	0.0	0.907177105483059	0.0	0.0	1.10755695246591	0.0
AVPI1	8.28454103321808	9.39507566272349	9.71906410725522	8.93214589101008	9.5019613364243	9.81908412640671
AVPR1A	8.28454103321808	8.4666886058751	8.85249800974421	7.65664385442031	5.00807987968803	5.27039536616577
AVPR1B	3.50594940643674	2.17040248629421	1.53511066935104	2.2435026002505	0.0	1.68327177306147
AVPR2	2.92467386431012	3.72848801317765	1.94379380210906	2.72316103421608	2.15847061327983	3.45312181284737
AWAT1	0.0	0.907177105483059	0.0	0.0	0.0	0.0
AWAT2	0.0	0.0	0.0	0.951485877153058	0.0	0.0
AXDND1	5.00366435898846	6.02019514790787	2.93420946486533	4.90447276645457	5.69519755033252	6.46526276965861
AXIN1	9.31032150592799	9.33962780063113	9.68453853645121	9.53076902960052	9.22686662375488	8.7408938930522
AXIN2	8.57201650172685	6.8539181273643	7.06466154085128	7.46406632702409	8.21812603744762	7.52793845684748
AXL	11.7606661199216	12.3790441041224	12.4927674357216	12.5456063307449	12.8248556607108	12.8961663514951
AZGP1	0.0	4.62264077547812	0.962773549420808	1.92660299877737	0.0	2.7068368987323
AZI2	7.94183176703989	7.62266258404745	7.7128139813708	7.94606449361822	8.16106485055693	8.17795695007877
AZIN1	10.3576280725494	10.0053604402249	10.3592452141539	10.3597626383937	10.8468680288484	10.4702586723059
AZIN2	5.67012034461706	5.36692121546772	5.01429990276872	4.49049682114516	4.65826253539438	4.59820571079091
AZU1	1.52793113248798	0.907177105483059	2.52237382456651	4.8587718420153	2.76001272995983	0.0
B2M	15.7254374467424	15.9209201982991	16.1231605706337	15.9133201808628	16.8966072990554	17.1614654394368
B3GALNT1	7.34872751034878	7.2437838123896	6.66675163023975	6.87937399686324	6.24910946049763	7.59548307498301
B3GALNT1P1	2.25321483283842	3.8207493905438	2.26189579936271	3.60956120558842	4.65826253539438	2.93256456353744
B3GALNT2	8.24477802316748	8.25976664567721	8.20093523937991	8.1352424895608	8.51992323794027	8.73341691953418
B3GALT1	4.23995863453079	4.34043357402368	3.73743724184233	1.92660299877737	5.00807987968803	2.11013994903199
B3GALT2	2.25321483283842	1.45982229981518	2.74293748242366	0.951485877153058	2.76001272995983	2.93256456353744
B3GALT4	7.57223688670528	7.50244767876832	7.5688043980396	7.66993633881722	6.94730698272096	7.69891537501365
B3GALT5	7.25398422650996	7.14908613625828	6.07539852782198	7.20571067330745	5.4118655076197	7.29383570275068
B3GALT5-AS1	6.88008115662959	6.59119456162758	5.88000593104215	6.72236626874222	4.78453028443211	6.41005392253934
B3GALT6	8.61076670322177	9.0419296310167	9.17735341718268	8.91828892788945	8.79210735226945	8.80649808764942
B3GAT1	4.50225300128573	6.25327126332826	5.7332982562791	5.03348268607978	4.51987427421666	6.23049269355535
B3GAT1-DT	6.65588364521968	7.13118006285866	6.21095580631368	7.9295808180931	1.72666074592923	7.30396672092443
B3GAT2	4.56099863695972	4.40146426283356	4.01657234982718	3.71591795684791	3.35592339260063	4.38570646059239
B3GAT3	9.25357202866675	9.76237215195979	9.82399904549593	9.54165637586397	9.86025328565785	9.4531821246497
B3GAT3P1	0.957439223542008	1.85842555506275	0.962773549420808	0.0	1.10755695246591	1.07435283090471
B3GLCT	6.66929645893738	6.16802348675723	6.52527206482049	6.89077237873717	6.20462358134507	6.39117128299085
B3GNT10	4.82344067729192	4.06666642830611	4.3875086404419	3.90765508791664	4.51987427421666	5.38935197459398
B3GNT2	9.605435801013	9.03231391013753	9.47541107263301	9.54526730935604	9.65445470393231	9.57322064587355
B3GNT3	8.0224316874656	6.89694113182801	7.37621462288384	8.35278641302707	7.39614789126299	7.42029455333055
B3GNT4	3.62085856221639	4.34043357402368	3.39101608485939	3.08251645664785	3.35592339260063	3.12770602381717
B3GNT5	6.72173444563933	6.31801879790008	6.46455235473007	6.63016743223744	7.13679982267598	8.09286917971471
B3GNT6	0.0	0.907177105483059	0.0	1.51990756854094	0.0	0.0
B3GNT7	10.9783689405447	9.61716194200636	10.9859684621961	10.5559828193114	11.1151897023038	8.59174852487684
B3GNT8	5.08598125934439	5.4844159422008	4.97130009552509	5.99024800312229	5.5953539474857	6.31306775846667
B3GNT9	8.31898874142696	8.7827916798115	8.12939467913409	7.86747632586004	8.60795571984263	8.39727366817162
B3GNTL1	6.68258572078814	7.40894000788925	7.01259321539096	6.80902519019248	6.47192128087229	6.2723709356378
B3GNTL1P1	2.25321483283842	1.45982229981518	0.962773549420808	1.92660299877737	3.893134376079	0.0
B4GALNT1	7.23606918747907	8.55998934369595	8.43652584883417	7.39370401846558	6.58035604163863	6.00066039720366
B4GALNT2	8.85920906624184	6.91798088198675	6.3005332454694	6.1121168220423	4.65826253539438	8.58760765790012
B4GALNT3	10.7185720512489	10.1502017032586	8.09475491607457	9.62421184992601	6.6147624595653	10.6458074205183
B4GALNT4	3.82640007555988	4.14013040938667	2.93420946486533	3.08251645664785	1.10755695246591	0.0
B4GALT1	11.5195556107099	11.1152506657688	11.731132272142	11.7298447125021	11.5468672337208	11.255481676985
B4GALT1-AS1	4.23995863453079	3.0005371593483	3.10306559890351	2.50317491358933	4.19551035006333	3.83484537966523
B4GALT2	9.50802440784899	9.57638865569047	9.56309411221137	9.45024172348505	9.59106332435712	9.30721124643317
B4GALT3	9.39146776450087	9.81659682582302	9.88319157806429	9.87579955901086	9.85666389170575	9.85052788739998
B4GALT4	10.0090630247863	8.80555017985145	10.3286953203411	10.087485348278	11.2026142852365	9.71283502397823
B4GALT4-AS1	0.0	0.0	0.0	0.951485877153058	0.0	1.07435283090471
B4GALT5	10.2456902362008	10.1401646883686	10.421468401745	10.2176450745145	10.2491242287098	9.80844871262652
B4GALT6	6.51441525295183	6.5780362813993	6.03420745799539	6.01128786528789	3.893134376079	5.89739034891674
B4GALT7	9.31246022095339	9.10979047206723	9.72554774975415	9.37918496834594	9.83128492996904	9.13914359734812
B4GAT1	8.55766341276622	8.68798807473093	8.72239658107664	8.13044263450663	9.32624177188338	8.85208972211237
B9D1	8.47606260302949	9.38755320866995	8.27352672899188	8.65640740259789	9.21850098378363	9.654646469352
B9D2	5.95932742145459	6.33376161796786	5.97012809856895	6.22448809358783	5.84763163440447	6.1653038608467
BAALC	3.91913988698411	5.3972040914616	4.83403085695877	6.45695879170051	2.49036932429533	6.63537966332092
BAALC-AS1	6.04413928432441	5.3043790902058	4.88125344263977	5.8571267201738	4.84374807575264	5.6967103403329
BAALC-AS2	0.0	0.907177105483059	0.962773549420808	1.51990756854094	0.0	2.11013994903199
BAAT	1.52793113248798	2.17040248629421	1.53511066935104	0.0	0.0	1.07435283090471
BABAM1	8.40568505305251	8.3281646136498	8.42462084029874	8.32364602371885	8.70696011979582	8.25830464865465
BABAM2	10.0885873187776	10.6122146945043	10.4084308881586	10.5948320642843	11.868030480522	11.9418727937177
BACE1	9.42348176126033	9.55135984712442	9.45799527365423	9.3339731641768	9.15562426400315	9.87451896931857
BACE1-AS	6.52920289241529	6.79826988906795	6.94752445919554	6.82099079933164	6.24910946049763	6.23049269355535
BACE2	11.062735804915	10.3029667204632	10.558513176849	10.5388780982478	9.46472037732388	11.2541760140091
BACH1	9.90802534428512	8.42687685061957	8.9988461698978	9.35675616741038	9.37473034143479	9.31223890138265
BACH1-AS1	1.9356785405249	0.907177105483059	0.0	2.72316103421608	3.51010618375878	1.07435283090471
BACH1-IT1	3.50594940643674	2.83341775138823	3.25421302788724	3.60956120558842	4.19551035006333	2.93256456353744
BACH1-IT2	2.73360603162449	1.45982229981518	3.25421302788724	2.50317491358933	3.35592339260063	1.07435283090471
BACH1-IT3	0.957439223542008	1.45982229981518	0.0	1.51990756854094	1.72666074592923	0.0
BACH2	6.16268342679899	5.17052183281879	5.92577061853057	6.48730981304311	4.36678909768645	5.35077942039639
BAD	8.58622820014286	8.5566392421117	9.06680515304217	8.67959325935346	9.60610572681244	8.77042020413192
BAG1	9.10602963913667	9.52931133271285	9.03322578037271	9.3023139806815	8.99511352072201	9.81377621990469
BAG2	8.19927222665147	8.24319054311214	8.71263879571341	8.40935871589529	8.08947191535828	8.23201616224476
BAG3	10.0403687274433	10.0489298746083	10.5161335670292	10.1313889157436	10.562852034914	10.3761671487872
BAG4	8.3104536182494	7.86943380918042	7.81363101836017	8.21448762592267	8.59508844286149	8.83821435685719
BAG5	9.06855893940481	8.89315540529755	9.13414521031505	9.1302723774748	8.93170515482687	9.15881429532651
BAG6	11.3994449602754	11.4505360765457	11.4505973980522	11.3239110645052	11.2430428879817	11.4482161217775
BAGE2	2.92467386431012	0.0	0.0	0.0	3.77640397382505	0.0
BAHCC1	7.16209788915662	7.76299309207133	7.08497384612571	6.78479206647851	6.64836740572219	7.57052295547657
BAHD1	8.94442200556328	8.59959526826083	9.2031351942437	8.7902421960362	8.78078807199933	8.43924195779276
BAIAP2	8.04832781078503	8.67259564741617	8.06438698744923	8.5308980177357	8.42131638301582	8.24784666635796
BAIAP2-DT	6.90297034458832	7.16677268943631	6.74542519337033	7.03129604445246	6.49056921545468	6.75836171469907
BAIAP2L1	10.5116945547866	7.69148191900887	11.1395197984392	9.73428545070402	11.006821666705	8.27899589732935
BAIAP2L2	9.12805363915711	9.53952945746721	8.41261677456923	9.5124388563657	8.43100329401262	9.82613109312375
BAIAP3	6.45370068449669	5.94018309436246	4.73467923793645	6.42595550721552	5.4118655076197	6.44709356018978
BAK1	8.79335691597239	8.78565620352529	9.09712275391769	8.83812984869686	9.14976994589506	8.99963106914636
BAK1P1	3.09337092619119	3.62992090338304	3.73743724184233	3.36997364725383	3.18326912977685	3.12770602381717
BAK1P2	3.09337092619119	4.57044364608991	2.74293748242366	3.08251645664785	4.1015880878084	3.12770602381717
BAMBI	8.44909999993653	7.97860681437863	8.40859312051096	8.95946681275806	9.13502936577122	9.0426168920562
BANCR	0.0	0.0	0.962773549420808	0.0	0.0	0.0
BANF1	9.91367156639318	10.3779595343079	10.4540439818849	10.275313058123	10.1143377036983	10.3022868706894
BANF1P1	2.25321483283842	0.907177105483059	2.52237382456651	1.51990756854094	2.15847061327983	1.68327177306147
BANF1P2	0.0	0.0	1.53511066935104	0.0	0.0	1.68327177306147
BANF1P3	2.25321483283842	2.83341775138823	3.10306559890351	2.2435026002505	2.98710739767197	2.11013994903199
BANK1	5.37503879910106	5.36692121546772	4.17655890948193	5.51807689766056	3.64939065030732	5.75695142141268
BANP	8.01719621216912	7.84766856058427	8.25123176165743	8.46379610586002	7.95494162579031	7.79542571548365
BAP1	10.1886169479456	10.1853337587389	10.2192434379241	10.108384167631	9.95393773891887	9.86599645138004
BARD1	6.46912054465226	6.26973260134757	6.24745687670789	6.1693962537678	5.95895020236437	6.25158376334009
BARX1	0.957439223542008	0.907177105483059	1.94379380210906	2.72316103421608	2.76001272995983	1.07435283090471
BARX1-DT	0.0	0.0	0.962773549420808	0.0	0.0	0.0
BARX2	3.62085856221639	2.42676444430612	1.94379380210906	4.49049682114516	1.72666074592923	3.94252427921394
BASP1	11.9373603405792	12.1154947705434	12.1816699952782	12.3259931847859	12.4478036561433	12.8896643170478
BASP1-AS1	5.50040124110007	5.78850533083473	5.62648932866516	5.5471815999242	5.69519755033252	5.27039536616577
BASP1P1	0.0	1.45982229981518	0.0	2.2435026002505	0.0	0.0
BATF	5.00366435898846	5.78850533083473	6.26536684110112	6.32873572571074	5.84763163440447	6.04964944053125
BATF2	6.12424092289863	6.20272936772442	6.77072436813077	6.45695879170051	6.39482142789443	7.87233012080288
BATF3	6.28969659597734	5.87712037980146	5.94811983017435	6.1693962537678	6.79059511895311	5.46353459015279
BAX	9.16875891718032	9.83192045016631	9.67619493042206	9.72635479461087	9.50883824696434	8.85208972211237
